step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
932,105.699,-3.9834,-10.6517,29.1259,-0.2798,-0.1921,-0.5456,3.073,0.175,28.926,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6642,-0.9168,-1.5,2.4207,-0.42,0,0,1,0.784,0.482,0.518,0,0,0.0,3,SEARCH_PHASE,-0.2798,-0.1921
933,105.815,-3.989,-10.6555,29.115,-0.2797,-0.1921,-0.5455,3.062,0.168,28.916,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6678,-0.9102,-1.5,2.4207,-0.399,0,0,1,0.784,0.48,0.52,0,0,0.0,3,SEARCH_PHASE,-0.2797,-0.1921
934,105.931,-3.9946,-10.6594,29.1041,-0.279,-0.1921,-0.5453,3.051,0.161,28.905,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6717,-0.903,-1.5,2.4207,-0.4261,0,0,1,0.785,0.481,0.519,0,0,0.0,3,SEARCH_PHASE,-0.279,-0.1921
935,106.048,-4.0002,-10.6632,29.0932,-0.2806,-0.1905,-0.5453,3.04,0.155,28.894,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6757,-0.8955,-1.5,2.4207,-0.4057,0,0,1,0.785,0.48,0.52,0,0,0.0,3,SEARCH_PHASE,-0.2806,-0.1905
936,106.164,-4.0058,-10.667,29.0823,-0.2812,-0.1892,-0.5452,3.029,0.148,28.883,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6799,-0.8878,-1.5,2.4207,-0.0063,0,0,1,0.786,0.481,0.519,0,0,0.0,3,SEARCH_PHASE,-0.2812,-0.1892
937,106.276,-4.0115,-10.6707,29.0714,-0.2836,-0.1864,-0.5455,3.018,0.141,28.872,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6839,-0.8801,-1.5,2.4207,0.0165,0,0,1,0.786,0.489,0.511,0,0,0.0,3,SEARCH_PHASE,-0.2836,-0.1864
938,106.388,-4.0172,-10.6744,29.0605,-0.2849,-0.1843,-0.5454,3.007,0.134,28.861,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.688,-0.8722,-1.5,2.4207,-0.0033,0,0,1,0.786,0.489,0.511,0,0,0.0,3,SEARCH_PHASE,-0.2849,-0.1843
939,106.5,-4.023,-10.678,29.0496,-0.288,-0.1808,-0.5453,2.997,0.128,28.85,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6918,-0.8647,-1.5,2.4207,0.0192,0,0,1,0.786,0.489,0.511,0,0,0.0,3,SEARCH_PHASE,-0.288,-0.1808
940,106.616,-4.0288,-10.6816,29.0387,-0.2901,-0.1776,-0.5453,2.986,0.121,28.839,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6956,-0.8574,-1.5,2.4207,0.0001,0,0,1,0.787,0.489,0.511,0,0,0.0,3,SEARCH_PHASE,-0.2901,-0.1776
941,106.73,-4.0347,-10.685,29.0278,-0.2945,-0.1729,-0.5455,2.975,0.114,28.828,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6988,-0.851,-1.5,2.4207,-0.008,0,0,1,0.787,0.49,0.51,0,0,0.0,3,SEARCH_PHASE,-0.2945,-0.1729
942,106.845,-4.0406,-10.6884,29.0169,-0.2982,-0.1682,-0.5457,2.964,0.107,28.817,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7014,-0.8456,-1.5,2.4207,-0.0048,0,0,1,0.788,0.491,0.509,0,0,0.0,3,SEARCH_PHASE,-0.2982,-0.1682
943,106.958,-4.0467,-10.6917,29.0059,-0.3034,-0.1643,-0.5459,2.953,0.1,28.806,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7035,-0.8415,-1.5,2.4207,0.0058,0,0,1,0.788,0.49,0.51,0,0,0.0,3,SEARCH_PHASE,-0.3034,-0.1643
944,107.071,-4.0529,-10.6949,28.995,-0.3079,-0.1608,-0.5458,2.942,0.093,28.795,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7049,-0.8387,-1.5,2.4207,-0.0119,0,0,1,0.789,0.492,0.508,0,0,0.0,3,SEARCH_PHASE,-0.3079,-0.1608
945,107.185,-4.0591,-10.698,28.9841,-0.3136,-0.1569,-0.5457,2.931,0.086,28.784,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7053,-0.8377,-1.5,2.4207,0.0082,0,0,1,0.789,0.486,0.514,0,0,0.0,3,SEARCH_PHASE,-0.3136,-0.1569
946,107.298,-4.0655,-10.7011,28.9732,-0.3176,-0.1541,-0.5457,2.92,0.079,28.773,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.705,-0.8385,-1.5,2.4207,-0.0086,0,0,1,0.79,0.488,0.512,0,0,0.0,3,SEARCH_PHASE,-0.3176,-0.1541
947,107.41,-4.0719,-10.7041,28.9623,-0.3232,-0.1507,-0.5459,2.909,0.072,28.762,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7033,-0.842,-1.5,2.4207,0.0088,0,0,1,0.79,0.488,0.512,0,0,0.0,3,SEARCH_PHASE,-0.3232,-0.1507
948,107.524,-4.0785,-10.7071,28.9514,-0.3274,-0.148,-0.5459,2.898,0.065,28.751,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.7,-0.8485,-1.5,2.4207,-0.007,0,0,1,0.791,0.488,0.512,0,0,0.0,3,SEARCH_PHASE,-0.3274,-0.148
949,107.635,-4.0852,-10.71,28.9404,-0.3331,-0.1448,-0.546,2.887,0.058,28.741,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6943,-0.8598,-1.5,2.4207,-0.0023,0,0,1,0.791,0.492,0.508,0,0,0.0,3,SEARCH_PHASE,-0.3331,-0.1448
950,107.75,-4.0919,-10.7128,28.9295,-0.3371,-0.1421,-0.546,2.876,0.05,28.73,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6854,-0.8771,-1.5,2.4207,-0.0171,0,0,1,0.792,0.495,0.505,0,0,0.0,3,SEARCH_PHASE,-0.3371,-0.1421
951,107.865,-4.0987,-10.7156,28.9186,-0.3423,-0.1397,-0.5461,2.866,0.043,28.719,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6714,-0.9036,-1.5,2.4207,0.0044,0,0,1,0.792,0.493,0.507,0,0,0.0,3,SEARCH_PHASE,-0.3423,-0.1397
952,107.979,-4.1057,-10.7184,28.9077,-0.3456,-0.1388,-0.546,2.855,0.036,28.708,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6495,-0.943,-1.5,2.4207,-0.0092,0,0,1,0.793,0.495,0.505,0,0,0.0,3,SEARCH_PHASE,-0.3456,-0.1388
953,108.094,-4.1126,-10.7211,28.8968,-0.3496,-0.1376,-0.5459,2.844,0.028,28.697,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.6248,-0.9842,-1.5,2.4205,0.0044,0,0,1,0.793,0.496,0.504,0,0,0.0,3,SEARCH_PHASE,-0.3496,-0.1376
954,108.209,-4.1197,-10.7239,28.8859,-0.351,-0.1372,-0.5458,2.833,0.021,28.686,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5985,-1.0243,-1.5,2.4196,-0.0078,0,0,1,0.794,0.501,0.499,0,0,0.0,3,SEARCH_PHASE,-0.351,-0.1372
955,108.324,-4.1267,-10.7266,28.8749,-0.3533,-0.1364,-0.5458,2.822,0.014,28.675,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5689,-1.0621,-1.5,2.4165,-0.0326,0,0,1,0.796,0.497,0.503,0,0,0.0,3,SEARCH_PHASE,-0.3533,-0.1364
956,108.439,-4.1338,-10.7293,28.864,-0.3533,-0.1364,-0.5456,2.811,0.007,28.664,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5319,-1.0927,-1.5,2.4064,-0.0139,0,0,1,0.797,0.498,0.502,0,0,0.0,3,SEARCH_PHASE,-0.3533,-0.1364
957,108.553,-4.1409,-10.7321,28.8531,-0.3527,-0.139,-0.5448,2.8,0.006,28.653,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.484,-1.0961,-1.5,2.3778,-0.0382,0,0,1,0.799,0.5,0.5,0,0,0.0,3,SEARCH_PHASE,-0.3527,-0.139
958,108.668,-4.1478,-10.735,28.8423,-0.3493,-0.1427,-0.5415,2.789,0.011,28.642,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.4377,-1.0837,-1.5,2.3433,-0.0474,0,0,1,0.802,0.506,0.494,0,0,0.0,3,SEARCH_PHASE,-0.3493,-0.1427
959,108.784,-4.1547,-10.738,28.8315,-0.3417,-0.1496,-0.5375,2.779,0.018,28.632,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.3929,-1.0664,-1.5,2.3081,-0.0031,0,0,1,0.805,0.509,0.491,0,0,0.0,3,SEARCH_PHASE,-0.3417,-0.1496
960,108.897,-4.1612,-10.7412,28.8209,-0.3265,-0.1605,-0.5326,2.768,0.025,28.621,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.349,-1.0469,-1.5,2.2729,0.0335,0,0,1,0.805,0.512,0.488,0,0,0.0,3,SEARCH_PHASE,-0.3265,-0.1605
961,109.01,-4.1673,-10.7446,28.8103,-0.3029,-0.1718,-0.5274,2.757,0.032,28.61,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.3059,-1.0258,-1.5,2.2378,0.0797,0,0,1,0.805,0.512,0.488,0,0,0.0,3,SEARCH_PHASE,-0.3029,-0.1718
962,109.123,-4.1727,-10.7482,28.7999,-0.2699,-0.1801,-0.5216,2.747,0.038,28.6,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2634,-1.0035,-1.5,2.203,0.0746,0,0,1,0.804,0.515,0.485,0,0,0.0,3,SEARCH_PHASE,-0.2699,-0.1801
963,109.235,-4.1772,-10.7518,28.7896,-0.2269,-0.1817,-0.5179,2.737,0.044,28.59,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2215,-0.9801,-1.5,2.1686,0.0447,0,0,1,0.805,0.514,0.486,0,0,0.0,3,SEARCH_PHASE,-0.2269,-0.1817
964,109.348,-4.1807,-10.7554,28.7792,-0.1776,-0.1764,-0.5172,2.726,0.048,28.579,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1801,-0.9558,-1.5,2.1345,0.0467,0,0,1,0.804,0.513,0.487,0,0,0.0,3,SEARCH_PHASE,-0.1776,-0.1764
965,109.461,-4.1832,-10.7587,28.7688,-0.1231,-0.1678,-0.5195,2.716,0.052,28.569,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1393,-0.9305,-1.5,2.1009,0.083,0,0,1,0.803,0.512,0.488,0,0,0.0,3,SEARCH_PHASE,-0.1231,-0.1678
966,109.573,-4.1845,-10.7618,28.7584,-0.067,-0.1548,-0.5229,2.705,0.054,28.558,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0991,-0.9044,-1.5,2.0678,0.0357,0,0,1,0.803,0.513,0.487,0,0,0.0,3,SEARCH_PHASE,-0.067,-0.1548
967,109.683,-4.1847,-10.7645,28.7478,-0.0082,-0.1353,-0.5295,2.695,0.056,28.548,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0594,-0.8772,-1.5,2.0352,0.0474,0,0,1,0.801,0.514,0.486,0,0,0.0,3,SEARCH_PHASE,-0.0082,-0.1353
968,109.794,-4.1837,-10.7668,28.737,0.053,-0.1124,-0.5378,2.684,0.056,28.537,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0205,-0.8491,-1.5,2.0031,0.0203,0,0,1,0.8,0.511,0.489,0,0,0.0,3,SEARCH_PHASE,0.053,-0.1124
969,109.905,-4.1814,-10.7685,28.7261,0.1133,-0.0853,-0.5461,2.673,0.055,28.526,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9825,-0.8199,-1.5,1.9717,0.0253,0,0,1,0.798,0.506,0.494,0,0,0.0,3,SEARCH_PHASE,0.1133,-0.0853
970,110.014,-4.178,-10.7696,28.715,0.1717,-0.056,-0.5528,2.662,0.053,28.515,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9453,-0.7895,-1.5,1.9409,0.0284,0,0,1,0.797,0.509,0.491,0,0,0.0,3,SEARCH_PHASE,0.1717,-0.056
971,110.125,-4.1735,-10.7701,28.7039,0.2246,-0.0239,-0.5588,2.651,0.05,28.504,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9094,-0.7576,-1.5,1.9108,0.017,0,0,1,0.794,0.505,0.495,0,0,0.0,3,SEARCH_PHASE,0.2246,-0.0239
972,110.235,-4.168,-10.7699,28.6926,0.2753,0.0105,-0.5642,2.64,0.046,28.493,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8751,-0.7241,-1.5,1.8815,-0.0058,0,0,1,0.793,0.504,0.496,0,0,0.0,3,SEARCH_PHASE,0.2753,0.0105
973,110.345,-4.1615,-10.7689,28.6812,0.3209,0.0472,-0.568,2.628,0.041,28.481,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8429,-0.6885,-1.5,1.8532,0.0094,0,0,1,0.791,0.501,0.499,0,0,0.0,3,SEARCH_PHASE,0.3209,0.0472
974,110.454,-4.1543,-10.7673,28.6698,0.36,0.0834,-0.5702,2.617,0.036,28.47,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8138,-0.6503,-1.5,1.8263,0.0159,0,0,1,0.789,0.501,0.499,0,0,0.0,3,SEARCH_PHASE,0.36,0.0834
975,110.565,-4.1464,-10.7648,28.6584,0.3943,0.1211,-0.5709,2.605,0.03,28.458,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7897,-0.6088,-1.5,1.8012,-0.0295,0,0,1,0.788,0.498,0.502,0,0,0.0,3,SEARCH_PHASE,0.3943,0.1211
976,110.673,-4.138,-10.7616,28.647,0.4208,0.1604,-0.5695,2.594,0.026,28.447,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7735,-0.5636,-1.5,1.7793,0.0202,0,0,1,0.785,0.496,0.504,0,0,0.0,3,SEARCH_PHASE,0.4208,0.1604
977,110.784,-4.1293,-10.7577,28.6357,0.4387,0.1976,-0.5669,2.583,0.023,28.436,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7703,-0.5157,-1.5,1.7633,-0.0228,0,0,1,0.784,0.496,0.504,0,0,0.0,3,SEARCH_PHASE,0.4387,0.1976
978,110.895,-4.1203,-10.7529,28.6244,0.4485,0.2365,-0.5635,2.571,0.023,28.424,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7838,-0.4697,-1.5,1.7564,-0.014,0,0,1,0.782,0.497,0.503,0,0,0.0,3,SEARCH_PHASE,0.4485,0.2365
979,111.004,-4.1113,-10.7475,28.6132,0.4497,0.2737,-0.5588,2.56,0.028,28.413,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8128,-0.4314,-1.5,1.7598,-0.0555,0,0,1,0.784,0.488,0.512,0,0,0.0,3,SEARCH_PHASE,0.4497,0.2737
980,111.113,-4.1025,-10.7413,28.6022,0.4388,0.3101,-0.5519,2.549,0.034,28.402,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8527,-0.4047,-1.5,1.7722,-0.0685,0,0,1,0.787,0.491,0.509,0,0,0.0,3,SEARCH_PHASE,0.4388,0.3101
981,111.221,-4.0942,-10.7344,28.5913,0.4149,0.3418,-0.5441,2.538,0.042,28.391,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8984,-0.3902,-1.5,1.7915,-0.1065,0,0,1,0.791,0.495,0.505,0,0,0.0,3,SEARCH_PHASE,0.4149,0.3418
982,111.33,-4.0866,-10.7271,28.5806,0.3808,0.368,-0.5345,2.528,0.051,28.381,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9464,-0.3876,-1.5,1.8154,-0.1114,0,0,1,0.796,0.493,0.507,0,0,0.0,3,SEARCH_PHASE,0.3808,0.368
983,111.449,-4.0799,-10.7194,28.5701,0.3363,0.3845,-0.5259,2.517,0.059,28.37,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9937,-0.3956,-1.5,1.8423,-0.0765,0,0,1,0.799,0.5,0.5,0,0,0.0,3,SEARCH_PHASE,0.3363,0.3845
984,111.574,-4.0742,-10.7115,28.5597,0.2848,0.3917,-0.5203,2.507,0.067,28.36,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0384,-0.4129,-1.5,1.8705,-0.1228,0,0,1,0.803,0.5,0.5,0,0,0.0,3,SEARCH_PHASE,0.2848,0.3917
985,111.694,-4.0696,-10.7037,28.5494,0.2277,0.3921,-0.5159,2.496,0.074,28.349,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0793,-0.4381,-1.5,1.8992,-0.0973,0,0,1,0.805,0.492,0.508,0,0,0.0,3,SEARCH_PHASE,0.2277,0.3921
986,111.813,-4.0663,-10.6961,28.5391,0.1645,0.3819,-0.5143,2.486,0.081,28.339,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1154,-0.4698,-1.5,1.9274,-0.1131,0,0,1,0.81,0.501,0.499,0,0,0.0,3,SEARCH_PHASE,0.1645,0.3819
987,111.928,-4.0644,-10.6888,28.5288,0.0977,0.363,-0.5158,2.476,0.086,28.329,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1461,-0.5067,-1.5,1.9545,-0.0634,0,0,1,0.812,0.498,0.502,0,0,0.0,3,SEARCH_PHASE,0.0977,0.363
988,112.042,-4.0638,-10.6821,28.5183,0.031,0.3353,-0.5211,2.465,0.091,28.318,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.171,-0.5477,-1.5,1.9802,-0.0812,0,0,1,0.816,0.506,0.494,0,0,0.0,3,SEARCH_PHASE,0.031,0.3353
989,112.156,-4.0645,-10.6761,28.5078,-0.0357,0.3019,-0.5277,2.455,0.094,28.308,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1901,-0.5917,-1.5,2.0041,-0.042,0,0,1,0.818,0.503,0.497,0,0,0.0,3,SEARCH_PHASE,-0.0357,0.3019
990,112.272,-4.0665,-10.6708,28.4971,-0.0998,0.2615,-0.5353,2.444,0.096,28.297,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2034,-0.6378,-1.5,2.0261,-0.0542,0,0,1,0.82,0.506,0.494,0,0,0.0,3,SEARCH_PHASE,-0.0998,0.2615
991,112.382,-4.0697,-10.6665,28.4862,-0.1612,0.2176,-0.543,2.433,0.097,28.286,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2107,-0.6853,-1.5,2.0458,-0.041,0,0,1,0.823,0.507,0.493,0,0,0.0,3,SEARCH_PHASE,-0.1612,0.2176
992,112.493,-4.0741,-10.6631,28.4752,-0.2183,0.1682,-0.5506,2.422,0.096,28.275,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2123,-0.7332,-1.5,2.0634,0.0011,0,0,1,0.824,0.509,0.491,0,0,0.0,3,SEARCH_PHASE,-0.2183,0.1682
993,112.616,-4.0795,-10.6608,28.4641,-0.2693,0.1154,-0.5582,2.411,0.095,28.264,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.2085,-0.7811,-1.5,2.0786,-0.0248,0,0,1,0.826,0.514,0.486,0,0,0.0,3,SEARCH_PHASE,-0.2693,0.1154
994,112.73,-4.0858,-10.6596,28.4528,-0.3151,0.0617,-0.564,2.4,0.092,28.253,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1993,-0.8282,-1.5,2.0914,0.0179,0,0,1,0.828,0.518,0.482,0,0,0.0,3,SEARCH_PHASE,-0.3151,0.0617
995,112.84,-4.0928,-10.6595,28.4414,-0.3538,0.0053,-0.5681,2.388,0.088,28.242,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.185,-0.874,-1.5,2.1019,-0.0141,0,0,1,0.83,0.518,0.482,0,0,0.0,3,SEARCH_PHASE,-0.3538,0.0053
996,112.947,-4.1005,-10.6605,28.43,-0.385,-0.0502,-0.5699,2.377,0.084,28.23,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1658,-0.918,-1.5,2.1099,0.0253,0,0,1,0.831,0.517,0.483,0,0,0.0,3,SEARCH_PHASE,-0.385,-0.0502
997,113.055,-4.1087,-10.6626,28.4186,-0.409,-0.1073,-0.5715,2.366,0.079,28.219,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1419,-0.9597,-1.5,2.1154,0.032,0,0,1,0.831,0.514,0.486,0,0,0.0,3,SEARCH_PHASE,-0.409,-0.1073
998,113.166,-4.1172,-10.6659,28.4072,-0.4257,-0.1625,-0.5713,2.354,0.073,28.207,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.1137,-0.9985,-1.5,2.1183,0.0259,0,0,1,0.833,0.521,0.479,0,0,0.0,3,SEARCH_PHASE,-0.4257,-0.1625
999,113.27,-4.1259,-10.6702,28.3958,-0.4362,-0.2155,-0.5692,2.343,0.067,28.196,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0812,-1.0338,-1.5,2.1184,0.032,0,0,1,0.834,0.521,0.479,0,0,0.0,3,SEARCH_PHASE,-0.4362,-0.2155
1000,113.377,-4.1347,-10.6755,28.3844,-0.437,-0.2661,-0.5669,2.331,0.061,28.185,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0446,-1.0649,-1.5,2.1155,0.0343,0,0,1,0.835,0.519,0.481,0,0,0.0,3,SEARCH_PHASE,-0.437,-0.2661
1001,113.482,-4.1433,-10.6818,28.3732,-0.432,-0.3141,-0.5637,2.32,0.055,28.173,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.0043,-1.0909,-1.5,2.1092,0.0382,0,0,1,0.835,0.527,0.473,0,0,0.0,3,SEARCH_PHASE,-0.432,-0.3141
1002,113.588,-4.1517,-10.689,28.362,-0.4181,-0.359,-0.5602,2.309,0.049,28.162,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9605,-1.1105,-1.5,2.099,0.0483,0,0,1,0.836,0.529,0.471,0,0,0.0,3,SEARCH_PHASE,-0.4181,-0.359
1003,113.694,-4.1597,-10.697,28.3508,-0.3991,-0.4006,-0.5559,2.298,0.045,28.151,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.9141,-1.1227,-1.5,2.0847,0.067,0,0,1,0.836,0.527,0.473,0,0,0.0,3,SEARCH_PHASE,-0.3991,-0.4006
1004,113.801,-4.1671,-10.7057,28.3398,-0.3722,-0.4382,-0.551,2.287,0.043,28.14,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8662,-1.1264,-1.5,2.0662,0.0689,0,0,1,0.837,0.532,0.468,0,0,0.0,3,SEARCH_PHASE,-0.3722,-0.4382
1005,113.916,-4.1739,-10.7151,28.3289,-0.3394,-0.4697,-0.5452,2.276,0.043,28.129,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.8185,-1.1213,-1.5,2.0438,0.0693,0,0,1,0.837,0.533,0.467,0,0,0.0,3,SEARCH_PHASE,-0.3394,-0.4697
1006,114.03,-4.1798,-10.725,28.3181,-0.2971,-0.4952,-0.5399,2.265,0.045,28.118,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.7721,-1.1088,-1.5,2.0188,0.1191,0,0,1,0.836,0.536,0.464,0,0,0.0,3,SEARCH_PHASE,-0.2971,-0.4952
1007,114.143,-4.1848,-10.7353,28.3074,-0.2491,-0.5147,-0.534,2.254,0.048,28.107,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.728,-1.0898,-1.5,1.9919,0.0797,0,0,1,0.836,0.537,0.463,0,0,0.0,3,SEARCH_PHASE,-0.2491,-0.5147
1008,114.254,-4.1887,-10.7458,28.2969,-0.1954,-0.5243,-0.5292,2.244,0.053,28.097,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.6864,-1.066,-1.5,1.964,0.1327,0,0,1,0.834,0.54,0.46,0,0,0.0,3,SEARCH_PHASE,-0.1954,-0.5243
1009,114.367,-4.1915,-10.7563,28.2864,-0.1368,-0.5266,-0.5249,2.233,0.058,28.086,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.6471,-1.0384,-1.5,1.9357,0.1244,0,0,1,0.832,0.538,0.462,0,0,0.0,3,SEARCH_PHASE,-0.1368,-0.5266
1010,114.486,-4.1929,-10.7667,28.2759,-0.0735,-0.518,-0.5224,2.223,0.064,28.076,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.6103,-1.0075,-1.5,1.9072,0.1004,0,0,1,0.83,0.538,0.462,0,0,0.0,3,SEARCH_PHASE,-0.0735,-0.518
1011,114.594,-4.1931,-10.7767,28.2655,-0.0097,-0.4982,-0.5221,2.212,0.07,28.066,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.5761,-0.9739,-1.5,1.8789,0.0961,0,0,1,0.827,0.536,0.464,0,0,0.0,3,SEARCH_PHASE,-0.0097,-0.4982
1012,114.7,-4.192,-10.7861,28.255,0.0548,-0.4708,-0.5239,2.202,0.075,28.055,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.5443,-0.9379,-1.5,1.8509,0.1441,0,0,1,0.823,0.531,0.469,0,0,0.0,3,SEARCH_PHASE,0.0548,-0.4708
1013,114.82,-4.1897,-10.7948,28.2445,0.1171,-0.4346,-0.5257,2.191,0.079,28.045,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.5149,-0.9,-1.5,1.8235,0.0993,0,0,1,0.818,0.528,0.472,0,0,0.0,3,SEARCH_PHASE,0.1171,-0.4346
1014,114.932,-4.1862,-10.8025,28.2339,0.1769,-0.3864,-0.5302,2.181,0.083,28.034,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.4879,-0.8603,-1.5,1.7967,0.0939,0,0,1,0.812,0.525,0.475,0,0,0.0,3,SEARCH_PHASE,0.1769,-0.3864
1015,115.055,-4.1815,-10.8091,28.2232,0.2344,-0.3296,-0.5359,2.17,0.086,28.023,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.4632,-0.8191,-1.5,1.7707,0.0601,0,0,1,0.807,0.521,0.479,0,0,0.0,3,SEARCH_PHASE,0.2344,-0.3296
1016,115.165,-4.1758,-10.8144,28.2123,0.2855,-0.2646,-0.5432,2.159,0.088,28.012,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.4411,-0.7765,-1.5,1.7457,0.0116,0,0,1,0.803,0.514,0.486,0,0,0.0,3,SEARCH_PHASE,0.2855,-0.2646
1017,115.269,-4.1692,-10.8183,28.2013,0.3304,-0.195,-0.5515,2.148,0.088,28.001,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.4214,-0.7327,-1.5,1.7218,0.0046,0,0,1,0.797,0.512,0.488,0,0,0.0,3,SEARCH_PHASE,0.3304,-0.195
1018,115.374,-4.1618,-10.8208,28.1901,0.3694,-0.1238,-0.5581,2.137,0.088,27.99,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-0.4045,-0.6878,-1.5,1.699,0.0271,0,0,1,0.79,0.508,0.492,0,0,0.0,3,SEARCH_PHASE,0.3694,-0.1238
