step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
60,3.799,8.7276,2.4513,5.2833,-1.9013,-1.1858,1.4192,5.283,14.62,15.478,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9194,-1.2027,1.316,2.6196,-0.5246,0,0,0,0.516,0.204,0.796,0,0,0.0,6,SEARCH_PHASE,-1.9013,-1.1858,12.3889,7.7627
61,3.866,8.6892,2.4272,5.3107,-1.9166,-1.2049,1.3727,5.311,14.575,15.445,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9181,-1.2018,1.268,2.5945,-0.4889,0,0,0,0.507,0.198,0.802,0,0,0.0,6,SEARCH_PHASE,-1.9166,-1.2049,12.3506,7.7386
62,3.929,8.6506,2.4027,5.3373,-1.9303,-1.2221,1.3265,5.337,14.529,15.411,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9168,-1.201,1.22,2.57,-0.5182,0,0,0,0.504,0.195,0.805,0,0,0.0,6,SEARCH_PHASE,-1.9303,-1.2221,12.312,7.7141
63,3.992,8.6118,2.378,5.3629,-1.9419,-1.2353,1.2803,5.363,14.483,15.376,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9155,-1.2001,1.172,2.5461,-0.4755,0,0,0,0.495,0.195,0.805,0,0,0.0,6,SEARCH_PHASE,-1.9419,-1.2353,12.2731,7.6894
64,4.054,8.5728,2.3531,5.3876,-1.9516,-1.247,1.2343,5.388,14.437,15.34,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9141,-1.1992,1.124,2.523,-0.5052,0,0,0,0.491,0.195,0.805,0,0,0.0,6,SEARCH_PHASE,-1.9516,-1.247,12.2341,7.6645
65,4.119,8.5336,2.328,5.4113,-1.9591,-1.2545,1.1883,5.411,14.39,15.305,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9128,-1.1983,1.076,2.5005,-0.4693,0,0,0,0.483,0.189,0.811,0,0,0.0,6,SEARCH_PHASE,-1.9591,-1.2545,12.1949,7.6394
66,4.185,8.4943,2.3028,5.4342,-1.9647,-1.2601,1.1426,5.434,14.343,15.269,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9115,-1.1974,1.028,2.4788,-0.4997,0,0,0,0.481,0.19,0.81,0,0,0.0,6,SEARCH_PHASE,-1.9647,-1.2601,12.1556,7.6142
67,4.252,8.4549,2.2775,5.4561,-1.9676,-1.262,1.0967,5.456,14.297,15.232,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9102,-1.1964,0.98,2.4578,-0.4762,0,0,0,0.473,0.187,0.813,0,0,0.0,6,SEARCH_PHASE,-1.9676,-1.262,12.1163,7.589
68,4.319,8.4156,2.2523,5.4771,-1.9682,-1.2622,1.0506,5.477,14.25,15.196,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9089,-1.1955,0.932,2.4376,-0.4964,0,0,0,0.472,0.189,0.811,0,0,0.0,6,SEARCH_PHASE,-1.9682,-1.2622,12.0769,7.5637
69,4.384,8.3762,2.2271,5.4972,-1.9677,-1.2598,1.0042,5.497,14.203,15.159,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9075,-1.1946,0.884,2.4181,-0.4747,0,0,0,0.464,0.191,0.809,0,0,0.0,6,SEARCH_PHASE,-1.9677,-1.2598,12.0375,7.5385
70,4.446,8.3369,2.202,5.5164,-1.9652,-1.2563,0.9576,5.516,14.157,15.122,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9062,-1.1937,0.836,2.3995,-0.4942,0,0,0,0.464,0.188,0.812,0,0,0.0,6,SEARCH_PHASE,-1.9652,-1.2563,11.9982,7.5134
71,4.509,8.2977,2.177,5.5346,-1.9619,-1.2506,0.9109,5.535,14.11,15.085,-3.6613,-5.3114,0.2,0.0,0.0,0.0,-1.9049,-1.1928,0.788,2.3817,-0.4777,0,0,0,0.457,0.19,0.81,0,0,0.0,6,SEARCH_PHASE,-1.9619,-1.2506,11.959,7.4884
